unix_time,moisture,temp_c
1789766376,772,27.21
1789766669,809,27.52
1789766963,756,27.21
1789767256,769,27.21
1789767549,743,27.31
1789767842,761,27.31
1789768135,750,27.52
1789768429,744,27.62
1789768722,762,27.41
1789769015,757,27.31
1789769309,745,27.00
1789769602,763,27.31
1789769895,793,27.21
1789770189,754,27.62
1789770482,750,27.52
1789770775,758,27.21
1789771068,761,27.11
1789771362,768,27.41
1789771655,750,27.31
1789771948,765,27.31
1789772241,799,27.52
1789772535,799,27.41
1789772828,760,26.90
1789773122,766,27.31
1789773415,800,26.90
1789773709,759,27.11
1789774002,764,27.21
1789774296,756,26.80
1789774590,798,27.00
1789774883,756,27.21
1789775177,744,26.90
1789775471,768,26.90
1789775765,775,27.00
1789776059,752,26.49
1789776353,785,26.38
1789776647,763,26.49
1789776941,787,26.59
1789777236,744,26.17
1789777530,763,26.17
1789777825,764,26.08
1789778120,743,25.77
1789778415,743,26.49
1789778710,756,25.66
1789779005,751,25.77
1789779301,749,25.98
1789779596,738,25.77
1789779891,739,25.66
1789780187,747,25.35
1789780482,736,25.25
1789780778,743,25.56
1789781074,757,25.56
1789781370,786,25.15
1789781666,752,25.46
1789781962,753,25.25
1789782258,793,25.46
1789782555,744,25.66
1789782851,753,25.98
1789783147,789,25.25
1789783443,750,25.35
1789783739,762,25.15
1789784036,747,25.04
1789784332,774,25.46
1789784628,783,25.56
1789784925,799,25.15
1789785221,779,25.35
1789785518,758,25.66
1789785814,744,25.15
1789786111,754,25.46
1789786407,779,25.15
1789786704,755,25.35
1789787001,764,25.15
1789787297,745,25.04
1789787594,745,25.25
1789787891,738,25.15
1789788188,747,25.04
1789788485,737,25.04
1789788781,786,25.35
1789789078,747,25.25
1789789375,752,25.25
1789789672,733,25.15
1789789970,766,25.25
1789790267,739,24.94
1789790564,777,24.94
1789790861,733,24.84
1789791158,747,25.15
1789791455,783,25.04
1789791753,737,24.84
1789792050,802,24.74
1789792348,778,25.25
1789792645,751,25.15
1789792943,774,24.94
1789793241,739,25.15
1789793538,756,24.94
1789793836,733,24.84
1789794134,761,24.84
1789794432,774,24.53
1789794730,767,24.74
1789795028,748,24.74
1789795326,762,24.84
1789795624,738,24.74
1789795922,747,25.15
1789796220,741,24.74
1789796519,739,24.63
1789796817,776,24.42
1789797116,746,24.84
1789797414,748,24.63
1789797713,748,24.63
1789798011,760,24.63
1789798310,799,24.53
1789798608,747,24.53
1789798907,798,24.63
1789799206,800,24.42
1789799504,760,24.42
1789799803,779,24.53
1789800102,777,24.63
1789800401,791,24.32
1789800700,738,24.42
1789800999,764,24.42
1789801298,751,24.11
1789801597,748,24.42
1789801896,796,24.32
1789802195,746,24.32
1789802494,741,24.11
1789802794,748,24.42
1789803093,738,24.22
1789803392,789,24.22
1789803692,762,24.11
1789803991,750,24.11
1789804291,753,24.32
1789804590,756,24.32
1789804890,744,24.11
1789805189,790,24.32
1789805489,780,23.91
1789805788,741,24.53
1789806088,769,24.01
1789806388,747,24.22
1789806688,757,24.11
1789806987,793,24.01
1789807287,741,24.11
1789807587,739,24.11
1789807887,754,24.11
1789808187,757,24.22
1789808487,761,23.91
1789808787,741,23.91
1789809087,752,23.91
1789809387,745,23.60
1789809687,780,23.91
1789809988,771,24.11
1789810288,748,23.91
1789810588,751,23.70
1789810888,763,23.91
1789811188,771,23.60
1789811489,777,24.01
1789811789,739,23.50
1789812089,747,24.11
1789812390,754,23.70
1789812690,765,23.81
1789812991,753,23.60
1789813291,753,23.70
1789813592,785,23.60
1789813892,741,23.50
1789814193,742,23.70
1789814494,744,23.40
1789814794,760,23.70
1789815095,779,23.50
1789815396,759,23.81
1789815696,774,23.70
1789815997,748,23.50
1789816298,740,23.60
1789816598,752,23.60
1789816899,742,23.81
1789817199,746,23.81
1789817500,751,23.60
1789817801,762,23.50
1789818101,742,23.60
1789818402,795,23.60
1789818703,740,23.81
1789819003,739,24.01
1789819304,747,23.81
1789819605,792,23.70
1789819905,762,23.50
1789820206,759,23.29
1789820507,787,23.29
1789820808,763,23.50
1789821109,782,23.29
1789821409,763,23.70
1789821710,750,23.60
1789822011,760,23.50
1789822312,794,23.91
1789822613,761,23.60
1789822914,752,23.40
1789823215,769,23.50
1789823515,780,23.70
1789823816,797,23.70
1789824117,761,23.60
1789824418,761,23.50
1789824719,788,23.50
1789825020,784,23.50
1789825321,751,23.29
1789825622,740,23.70
1789825923,748,23.40
1789826224,763,23.50
1789826525,754,23.40
1789826826,795,23.60
1789827127,772,23.18
1789827428,745,23.70
1789827729,753,23.50
1789828030,795,23.70
1789828331,768,23.60
1789828632,771,23.60
1789828933,772,23.40
1789829234,743,23.60
1789829535,804,23.60
1789829836,749,23.40
1789830137,752,23.70
1789830438,797,23.29
1789830739,769,23.60
1789831849,768,23.40
1789832150,740,23.91
1789832450,757,23.50
1789832750,759,23.50
1789833050,752,23.60
1789833350,755,23.40
1789833650,789,23.70
1789833949,756,23.70
1789834249,740,23.40
1789834549,745,24.01
1789834849,760,23.70
1789835149,804,23.50
1789835448,758,23.81
1789835748,759,23.60
1789836048,774,23.60
1789836348,759,23.60
1789836647,742,23.50
1789836947,739,23.70
1789837247,806,23.60
1789837547,766,23.70
1789837846,784,23.91
1789838146,759,23.60
1789838446,744,23.91
1789838745,803,23.91
1789839045,806,23.81
1789839345,736,23.60
1789839644,818,23.70
1789839944,765,24.01
1789840243,756,23.81
1789840543,755,23.91
1789840843,742,23.70
1789841142,791,23.91
1789841442,743,23.70
1789841741,743,24.11
1789842041,772,23.81
1789842340,808,23.81
1789842639,797,23.81
1789842939,750,24.01
1789843238,751,24.22
1789843538,757,23.70
1789843837,787,23.60
1789844137,798,24.11
1789844436,745,24.22
1789844735,750,24.11
1789845033,761,24.01
1789845332,747,24.22
1789845630,752,24.53
1789845928,781,24.74
1789846227,756,24.32
1789846525,768,24.94
1789846823,803,24.53
1789847120,809,24.84
1789847418,758,25.15
1789847715,741,24.53
1789848013,798,24.84
1789848310,772,24.84
1789848607,758,25.35
1789848904,814,25.15
1789849201,759,25.35
1789849498,795,25.35
1789849795,801,25.25
1789850092,747,25.15
1789850388,754,25.15
1789850685,797,25.87
1789850981,786,25.66
1789851278,751,25.56
1789851574,807,25.66
1789851871,751,25.87
1789852167,753,25.98
1789852463,755,25.66
1789852759,808,26.17
1789853055,756,26.28
1789853352,751,26.17
1789853648,759,26.17
1789853944,790,26.08
1789854240,767,26.08
1789854537,797,25.56
1789854833,773,25.77
1789855130,779,25.87
1789855426,751,26.17
1789855723,771,25.77
1789856019,759,25.87
1789856316,781,25.56
1789856613,763,25.77
1789856909,805,26.08
1789857206,757,25.87
1789857503,818,25.77
1789857800,813,25.56
1789858096,752,26.17
1789858393,764,25.56
1789858690,782,26.08
1789858987,745,25.98
1789859284,759,25.66
1789859581,790,25.46
1789859877,760,25.56
1789860174,808,25.15
1789860471,746,25.56
1789860768,759,25.35
1789861065,775,25.98
1789861362,774,25.15
1789861659,772,25.77
1789861956,745,25.35
1789862254,809,25.25
1789862551,753,25.77
1789862848,751,25.25
1789863145,759,25.66
1789863442,797,25.56
1789863739,752,25.77
1789864036,793,25.46
1789864334,750,25.77
1789864631,746,25.46
1789864928,757,25.66
1789865225,749,25.46
1789865523,775,25.35
1789865820,759,25.46
1789866117,754,25.56
1789866414,744,25.66
1789866711,766,25.46
1789867009,754,25.87
1789867306,753,25.35
1789867603,763,25.25
1789867901,809,25.87
1789868198,808,25.25
1789868495,811,25.56
1789868792,749,25.46
1789869090,759,25.77
1789869387,758,25.77
1789869684,815,25.46
1789869982,763,25.35
1789870279,748,25.25
1789870576,763,25.66
1789870874,768,25.25
1789871171,745,25.35
1789871469,749,25.15
1789871766,758,25.15
1789872064,748,25.35
1789872362,761,25.04
1789872659,744,25.04
1789872957,801,25.15
1789873255,778,25.15
1789873553,772,25.04
1789873851,757,24.94
1789874149,743,25.66
1789874447,789,25.15
1789874745,744,25.04
1789875043,759,25.15
1789875341,814,25.15
1789875639,765,25.04
1789875937,752,25.35
1789876235,743,25.15
1789876533,755,25.04
1789876832,763,25.04
1789877130,758,25.04
1789877428,751,25.15
1789877726,757,24.94
1789878024,789,25.04
1789878323,770,25.56
1789878621,809,25.15
1789878919,772,24.94
1789879217,769,25.15
1789879515,795,25.35
1789879813,764,25.15
1789880112,746,24.74
1789880410,748,25.04
1789880708,809,24.94
1789881006,768,25.25
1789881304,760,25.15
1789881603,762,25.35
1789881901,748,25.25
1789882199,818,24.94
1789882497,805,24.53
1789882796,761,24.84
1789883094,774,24.84
1789883392,756,24.94
1789883690,755,25.25
1789883989,755,24.84
1789884287,815,25.15
1789884585,767,25.04
1789884884,759,24.84
1789885182,805,24.84
1789885481,752,24.63
1789885779,759,24.94
1789886078,765,24.74
1789886376,749,25.04
1789886675,744,25.15
1789886973,781,24.94
1789887272,755,25.04
1789887570,792,25.25
1789887869,750,24.94
1789888168,746,24.94
1789888467,749,25.25
1789888765,746,24.84
1789889064,761,24.84
1789889363,822,24.74
1789889662,767,25.04
1789889961,817,24.84
1789890260,754,25.04
1789890559,741,24.84
1789890857,756,24.94
1789891156,774,24.94
1789891455,813,25.15
1789891754,745,24.74
1789892053,767,24.74
1789892351,796,25.04
1789892650,745,25.15
1789892949,769,24.63
1789893248,823,24.84
1789893547,818,24.94
1789893846,765,24.84
1789894144,785,24.74
1789894443,805,24.74
1789894742,759,24.32
1789895041,752,24.84
1789895340,748,24.63
1789895639,760,24.94
1789895937,788,24.42
1789896236,803,24.94
1789896535,781,24.84
1789896834,800,24.42
1789897133,765,24.84
1789897432,767,24.84
1789897731,751,24.74
1789898030,812,24.63
1789898328,794,24.94
1789898627,770,24.74
1789898926,746,24.63
1789899225,747,24.94
1789899524,744,24.53
1789899823,778,24.63
1789900122,749,24.53
1789900421,762,24.94
1789900720,823,24.94
1789901019,762,24.42
1789901318,745,24.94
1789901617,814,24.74
1789901916,758,24.74
1789902215,759,24.74
1789902514,820,24.84
1789902813,771,24.94
1789903112,761,24.53
1789903411,774,24.74
1789903710,782,24.63
1789904009,743,25.15
1789904308,792,24.84
1789904607,750,25.04
1789904906,764,24.74
1789905205,762,24.63
1789905504,745,24.63
1789905803,771,24.94
1789906102,757,24.53
1789906401,808,24.94
1789906700,824,24.63
1789906999,769,24.42
1789907298,795,24.84
1789907597,786,24.63
1789907896,750,24.42
1789908195,738,24.74
1789908494,744,24.63
1789908793,806,24.84
1789909092,739,24.42
1789909391,749,24.32
1789909690,755,24.74
1789909989,738,24.53
1789910288,747,24.94
1789910587,755,24.63
1789910886,769,24.63
1789911185,761,24.74
1789911484,754,24.63
1789911783,740,25.25
1789912083,744,24.53
1789912382,743,25.04
1789912681,763,24.63
1789912980,748,24.84
1789913279,798,24.74
1789913578,746,24.42
1789913878,761,24.84
1789914177,737,24.53
1789914476,740,24.74
1789914775,743,24.32
1789915075,799,24.94
1789915374,776,24.74
1789915673,755,24.63
1789915972,763,24.63
1789916271,755,24.74
1789916571,742,24.84
1789916870,744,24.53
1789917169,792,24.74
1789917468,791,24.74
1789918283,756,24.74
1789918583,764,25.15
1789918883,762,24.74
1789919183,746,24.84
1789919483,763,25.04
1789919783,753,24.74
1789920083,756,24.74
1789920383,744,24.84
1789920683,751,24.84
1789920982,755,25.15
1789921282,739,25.04
1789921582,786,24.94
1789921881,740,25.04
1789922181,756,25.04
1789922480,737,25.35
1789922780,774,25.25
1789923079,783,25.46
1789923378,741,25.25
1789923677,767,25.56
1789923976,739,25.35
1789924275,753,25.77
1789924574,758,25.56
1789924873,735,25.66
1789925172,742,25.77
1789925470,776,25.56
1789925769,755,26.17
1789926067,734,25.77
1789926366,741,25.87
1789926664,805,25.77
1789926962,752,26.08
1789927260,740,26.17
1789927558,729,25.87
1789927856,797,26.38
1789928154,738,26.38
1789928452,754,26.08
1789928749,810,26.38
1789929047,751,26.59
1789929344,754,26.59
1789929642,781,26.59
1789929939,770,26.80
1789930236,741,26.90
1789930533,767,27.00
1789930829,812,27.00
1789931126,753,27.11
1789931422,753,27.31
1789931718,769,27.31
1789932014,740,27.21
1789932310,736,27.52
1789932606,758,27.31
1789932902,817,27.52
1789933198,763,26.70
1789933495,747,25.66
1789933793,810,25.25
1789934091,745,25.04
1789934390,749,24.74
1789934689,805,24.63
1789934989,818,24.22
1789935289,939,24.74
1789935590,917,24.42
1789935891,918,23.81
1789936193,963,24.11
1789936494,914,23.60
1789936796,941,23.29
1789937099,904,22.98
1789937401,921,22.98
1789937704,945,22.57
1789938007,974,22.57
1789938311,967,22.78
1789938614,948,22.16
1789938918,914,22.88
1789939220,969,23.08
1789939522,971,23.40
1789939823,969,23.60
1789940125,954,23.81
1789940426,959,23.60
1789940727,940,23.81
1789941028,938,23.50
1789941329,930,23.70
1789941630,973,23.70
1789941930,934,23.70
1789942231,969,23.70
1789942532,922,23.91
1789942832,915,23.60
1789943133,941,23.60
1789943433,943,23.81
1789943733,935,23.91
1789944034,901,23.81
1789944334,930,23.81
1789944634,966,24.01
1789944934,934,23.50
1789945235,902,23.70
1789945535,971,23.91
1789945835,927,23.91
1789946135,921,23.60
1789946435,902,24.01
1789946735,913,23.81
1789947036,910,23.91
1789947336,966,23.81
1789947636,919,24.01
1789947937,897,23.70
1789948237,951,23.91
1789948538,943,23.60
1789948838,946,23.81
1789949138,893,24.01
1789949439,908,23.81
1789949739,920,23.70
1789950040,946,23.91
1789950340,975,23.70
1789950641,891,23.81
1789950941,956,23.81
1789951242,914,23.81
1789951542,958,23.70
1789951843,947,23.70
1789952144,935,23.60
1789952444,893,24.01
1789952745,851,23.91
1789953045,905,23.81
1789953345,912,24.11
1789953646,905,23.70
1789953946,835,23.60
1789954247,829,23.91
1789954547,829,24.32
1789954847,829,23.60
1789955148,860,23.91
1789955449,814,23.70
1789955749,799,24.11
1789956050,792,24.01
1789956351,781,24.22
1789956652,793,23.91
1789956952,859,23.70
1789957253,804,23.60
1789957554,791,23.91
1789957855,766,23.81
1789958156,816,23.81
1789958457,800,23.60
1789958758,801,23.91
1789959059,790,23.60
1789959360,795,23.91
1789959661,845,23.60
1789959962,771,23.60
1789960263,787,23.40
1789960564,783,23.70
1789960866,779,23.50
1789961167,762,23.29
1789961468,836,23.81
1789961769,764,23.70
1789962070,791,23.60
1789962372,760,23.40
1789962673,832,23.18
1789962975,834,23.60
1789963276,764,23.29
1789963578,818,23.50
1789963879,788,23.29
1789964181,776,23.70
1789964483,808,23.08
1789964784,785,23.50
1789965086,843,23.08
1789965388,759,23.18
1789965690,788,23.40
1789965992,823,23.18
1789966293,768,23.18
1789966595,844,23.40
1789966897,770,23.40
1789967199,776,23.29
1789967501,780,23.18
1789967804,844,22.98
1789968106,844,23.29
1789968408,780,23.08
1789968710,785,22.98
1789969013,766,23.08
1789969315,780,22.98
1789969617,766,23.18
1789969919,816,23.29
1789970222,817,22.88
1789970524,835,22.88
1789970826,764,23.29
1789971129,840,22.88
1789971431,830,22.88
1789971734,805,22.98
1789972036,789,22.78
1789972339,764,22.98
1789972641,770,22.57
1789972944,849,22.57
1789973246,762,22.78
1789973549,847,22.98
1789973852,760,22.57
1789974154,813,22.46
1789974457,776,22.88
1789974760,842,22.67
1789975063,779,22.67
1789975365,816,22.67
1789975668,838,22.57
1789975971,778,22.78
1789976274,823,22.46
1789976577,822,22.67
1789976880,787,22.67
1789977183,782,23.08
1789977486,803,22.36
1789977789,769,22.57
1789978091,771,22.46
1789978395,785,22.88
1789978698,773,22.78
1789979001,815,22.67
1789979304,786,22.57
1789979607,849,22.67
1789979910,845,22.46
1789980213,772,22.67
1789980517,772,22.57
1789980820,770,22.36
1789981123,785,22.57
1789981426,846,22.67
1789981730,769,22.67
1789982033,809,22.36
1789982336,793,22.26
1789982639,836,22.67
1789982943,782,22.57
1789983246,818,22.57
1789983550,762,22.57
1789983853,766,22.36
1789984157,784,22.46
1789984460,845,22.46
1789984764,790,22.26
1789985067,787,22.57
1789985371,849,22.57
1789985675,848,22.36
1789985978,840,22.26
1789986282,781,22.26
1789986586,783,22.05
1789986889,769,22.36
1789987193,841,22.88
1789987497,772,22.36
1789987800,783,22.57
1789988104,813,22.57
1789988408,769,22.26
1789988416,783,22.26
1789988716,849,22.16
1789989016,789,22.46
1789989316,768,22.36
1789989616,775,22.67
1789989916,785,22.46
1789990215,845,22.46
1789990514,756,22.36
1789990814,838,22.57
1789991113,851,22.67
1789991412,780,22.67
1789991711,764,22.78
1789992010,786,22.46
1789992309,778,22.57
1789992608,815,22.46
1789992908,848,22.88
1789993207,834,22.46
1789993507,831,22.78
1789993806,836,22.67
1789994106,819,22.46
1789994406,778,22.26
1789994665,778,22.46
1789994965,812,22.46
1789995265,810,22.26
1789995566,778,22.26
1789995866,844,22.98
1789996167,774,22.36
1789996467,780,22.36
1789996767,811,22.36
1789997068,797,22.46
1789997368,770,22.36
1789997669,851,22.57
1789997969,786,22.26
1789998270,825,22.78
1789998570,766,22.36
1789998871,816,22.57
1789999165,791,22.46
1789999570,790,22.36
1789999870,788,22.26
1790000170,791,22.36
#boot,1790000442,192.168.4.29
1790000442,786,22.57
#boot,1790000555,192.168.4.29
1790000556,787,22.57
1790000856,786,22.57
1790001156,784,22.57
1790001456,784,22.57
1790001756,785,22.67
#boot,946684810,192.168.4.29
1790002001,769,22.36
1790002300,793,22.78
1790002599,773,22.78
1790002898,774,22.88
1790003196,763,22.78
1790003495,772,22.78
1790003794,765,22.78
1790004093,766,22.67
1790004391,776,22.78
1790004690,777,22.78
1790004989,765,22.78
1790005287,773,22.88
#cal,1790005601,1000.1,3600
1790005603,764,22.88
1790005903,771,22.98
1790006203,781,22.98
1790006503,778,22.98
1790006803,764,22.88
1790007103,769,22.88
1790007403,777,22.88
1790007703,766,23.08
1790008004,764,22.98
1790008304,765,22.98
1790008604,786,22.98
1790008904,778,22.98
1790009204,765,22.88
1790009505,761,22.98
1790009805,787,22.88
1790010105,783,22.88
1790010406,774,22.98
1790010706,771,23.08
1790011006,785,22.98
1790011306,780,23.18
1790011606,778,23.08
1790011906,776,22.98
1790012205,774,23.18
1790012505,781,23.18
1790012805,767,23.29
1790013104,768,23.29
1790013404,766,23.29
1790013703,769,23.50
1790014002,781,23.50
1790014301,770,23.50
1790014600,770,23.60
1790014899,773,23.50
1790015198,777,23.60
1790015497,782,23.50
1790015796,769,23.60
1790016095,770,23.60
1790016393,767,23.70
1790016692,766,23.81
1790016991,785,23.81
1790017289,772,23.70
1790017588,769,23.81
1790017887,778,23.81
1790018185,774,23.81
1790018484,765,23.81
1790018782,768,23.91
1790019081,770,23.91
1790019379,769,24.01
1790019677,773,24.01
1790019976,783,24.01
1790020274,774,24.11
1790020572,781,23.91
1790020871,778,23.91
1790021169,787,24.01
1790021468,769,23.91
1790021766,771,23.81
1790022064,770,23.91
1790022363,769,24.01
1790022661,770,24.01
1790022960,770,23.91
#boot,1790023084,no-ip
1790023140,779,24.01
1790023440,773,24.01
1790023740,765,24.11
1790024040,778,24.01
1790024339,788,24.22
1790024639,778,24.01
1790024938,777,24.01
1790025238,766,24.22
1790025537,767,24.22
1790025837,777,24.22
1790026136,769,24.22
1790026435,767,24.22
#cal,1790026740,1000.0,3600
1790026742,763,24.32
1790027041,768,24.32
1790027341,764,24.42
1790027641,770,24.42
1790027940,775,24.53
1790028239,771,24.42
1790028539,768,24.32
1790028838,775,24.22
1790029138,775,24.11
1790029438,766,24.11
1790029738,769,24.22
1790030038,778,24.22
1790030338,769,24.22
1790030638,776,24.01
1790030939,771,23.91
1790031239,768,24.01
#net,1790031380,192.168.4.29
1790031540,772,24.11
1790031840,762,24.01
1790032141,763,23.91
1790032442,770,23.91
1790032743,764,23.91
1790033044,781,23.91
1790033344,779,23.91
1790033645,765,23.81
1790033946,767,23.81
1790034248,767,23.70
1790034549,775,23.81
1790034850,784,23.70
1790035152,774,23.60
1790035453,765,23.50
1790035754,783,23.60
1790036056,773,23.50
1790036357,782,23.50
1790036659,764,23.50
1790036961,779,23.50
1790037263,762,23.50
1790037564,767,23.40
1790037866,763,23.40
1790038168,770,23.40
1790038470,765,23.29
1790038772,764,23.29
1790039074,776,23.40
1790039376,763,23.08
1790039678,777,23.29
1790039980,774,23.18
1790040282,774,23.18
1790040584,776,23.18
1790040886,767,23.18
1790041188,767,23.18
1790041491,770,23.08
1790041793,767,23.08
1790042096,771,23.18
1790042398,767,23.18
1790042701,766,23.08
1790043003,762,22.98
1790043306,764,23.08
1790043608,765,22.98
1790043911,769,22.98
1790044214,760,22.88
1790044517,754,22.88
1790044820,764,22.98
1790045123,771,22.98
1790045426,764,22.88
1790045729,771,22.88
1790046032,760,22.88
1790046335,757,22.88
1790046638,766,22.88
#boot,1790046912,192.168.4.29
1790046822,773,22.78
1790047122,761,22.78
1790047422,773,22.78
1790047723,761,22.57
1790048023,764,22.78
1790048323,768,22.78
1790048623,769,22.67
1790048924,757,22.57
1790049224,761,22.57
1790049524,758,22.57
1790049825,758,22.67
1790050125,763,22.57
#cal,1790050423,999.8,3601
1790050425,760,22.67
1790050725,773,22.57
1790051025,755,22.67
1790051325,757,22.46
1790051625,762,22.57
1790051926,757,22.57
1790052226,765,22.46
1790052526,755,22.46
1790052826,764,22.36
1790053127,764,22.46
1790053427,762,22.46
#boot,1790053495,192.168.4.29
1790053509,760,22.36
#boot,1790053617,192.168.4.29
1790053617,765,22.46
1790053918,756,22.36
1790054218,757,22.46
1790054518,758,22.36
1790054819,760,22.36
1790055119,768,22.36
1790055419,760,22.36
1790055720,757,22.36
#boot,1790055798,no-ip
1790055797,756,22.26
1790056097,765,22.36
1790056398,758,22.36
1790056698,771,22.36
1790056998,757,22.16
1790057298,764,22.05
1790057598,773,22.36
1790057899,764,22.16
1790058199,756,22.16
1790058499,757,22.05
1790058800,763,22.05
1790059100,765,22.05
#cal,1790059397,1000.1,3600
1790059399,762,22.26
1790059700,755,22.05
1790060001,761,21.95
1790060302,767,21.95
#boot,1790060314,192.168.4.29
1790060313,767,21.85
1790060613,757,22.05
1790060913,763,21.95
1790061212,761,22.05
#boot,1790061309,192.168.4.29
1790061319,768,21.95
1790061619,758,21.95
1790061920,765,21.85
1790062220,763,21.85
#boot,1790062396,192.168.4.29
1790062397,764,21.95
1790062698,761,21.95
1790062998,763,21.95
1790063298,770,21.85
1790063599,770,21.75
1790063899,781,21.85
1790064200,774,21.85
1790064501,771,21.75
1790064801,762,21.75
1790065102,763,21.75
1790065402,777,21.75
1790065703,764,21.75
#cal,1790065997,1000.0,3600
1790065999,767,21.85
1790066299,764,21.65
1790066600,771,21.65
1790066900,765,21.65
1790067200,770,21.65
1790067501,767,21.65
1790067801,767,21.65
1790068102,765,21.43
1790068402,777,21.54
1790068702,768,21.54
1790069003,774,21.43
1790069304,775,21.54
1790069604,773,21.54
1790069905,775,21.54
1790070206,776,21.54
1790070507,766,21.54
#boot,1790070563,192.168.4.29
1790070559,768,21.54
1790070859,767,21.43
1790071159,765,21.43
1790071458,777,21.43
1790071758,768,21.54
1790072058,769,21.43
1790072358,780,21.43
1790072657,772,21.33
1790072957,765,21.33
1790073256,765,21.43
1790073555,769,21.54
1790073855,786,21.65
#cal,1790074159,1000.0,3600
1790074160,775,21.43
1790074460,767,21.54
1790074760,769,21.54
1790075060,783,21.65
1790075360,772,21.65
1790075661,782,21.54
1790075960,772,21.54
1790076261,774,21.54
1790076561,765,21.54
1790076861,776,21.54
1790077161,779,21.43
1790077461,776,21.54
1790077762,766,21.43
1790078062,765,21.43
1790078362,761,21.54
1790078663,764,21.54
1790078963,772,21.54
1790079263,767,21.33
1790079564,785,21.43
1790079865,779,21.33
1790080165,763,21.23
1790080466,768,21.33
1790080767,779,21.23
1790081068,773,21.23
1790081369,765,21.23
1790081670,763,21.12
1790081971,768,21.02
#boot,1790082228,192.168.4.29
1790082219,781,21.12
1790082519,775,21.02
1790082820,764,21.02
1790083120,765,21.02
1790083420,772,21.02
1790083720,761,20.92
1790084020,761,21.02
1790084321,770,21.02
1790084621,771,20.92
1790084921,774,21.02
